"Molecular Weight?g/mol?","Topological Polar Surface Area","Rotatable Bond Count","Hydrogen Bond Donor Count","Hydrogen Bond Acceptor Count","Heavy Atom Count","Complexity","Covalently-Bonded Unit Count","Melting Point","y"
0.414298670119256,0.242971887550201,0.307692307692308,0.277777777777778,0.384615384615385,0.395604395604396,0.265217391304348,0.8,0.259909683893628,0.00203954984739667
0.889858169191976,0.465863453815261,0.846153846153846,0.5,0.576923076923077,0.923076923076923,0.253726708074534,1,0.21970647265429,0.00244600817997394
0.0494378224542057,0.152409638554217,0,0.222222222222222,0.0384615384615385,0.032967032967033,0.00816770186335404,0.2,0.0817862518815855,0.00266738280753835
0.413971971854152,0.387550200803213,0.5,0.222222222222222,0.423076923076923,0.417582417582418,0.213354037267081,0.2,0.140742599096839,0.00202721093372915
0.530169415308191,0.105622489959839,0.230769230769231,0,0.230769230769231,0.450549450549451,0.31055900621118,0.4,0.288760662318113,0.183454242590301
0.211564665885005,0.155421686746988,0.384615384615385,0.0555555555555556,0.153846153846154,0.208791208791209,0.0596273291925466,0.4,0.175865529352735,0.00247141182576002
0.340197769397804,0.365461847389558,0.0769230769230769,0.388888888888889,0.346153846153846,0.340659340659341,0.301552795031056,0.2,0.235449071751129,0.00208346186368404
0.116398894809195,0.0748995983935743,0.346153846153846,0.0555555555555556,0.0769230769230769,0.120879120879121,0.0437888198757764,0,0.0398896136477672,0.364908855348012
0.300696704799069,0.29718875502008,0.230769230769231,0.333333333333333,0.307692307692308,0.296703296703297,0.0627329192546584,0.4,0.0617160060210738,0.0250806565753708
0.553257853207604,0.303212851405622,0.461538461538462,0.277777777777778,0.384615384615385,0.582417582417582,0.293478260869565,0.2,0.26116407425991,0.256036087693385
0.401985993472071,0.164457831325301,0,0.277777777777778,0.192307692307692,0.428571428571429,0.118633540372671,0.4,0.209106874059207,0.00200093630580183
0.31948374129119,0.477911646586345,0.307692307692308,0.222222222222222,0.461538461538462,0.307692307692308,0.267391304347826,0,0.296914199698946,0.00201962976000813
0.0974043709662573,0.132128514056225,0,0.111111111111111,0.0769230769230769,0.0989010989010989,0.0854037267080745,0.2,0.458103361766182,0.00220612518190825
0.188008438321933,0.293172690763052,0.230769230769231,0.222222222222222,0.230769230769231,0.175824175824176,0.129503105590062,0,0.62117410938284,0.0636941981702117
0.481938037486551,0.379518072289157,0,0.333333333333333,0.461538461538462,0.494505494505495,0.17888198757764,0.4,0.338936276969393,0.00205370330719177
0.098986556328666,0.121285140562249,0.115384615384615,0.0555555555555556,0.115384615384615,0.0989010989010989,0.0416149068322981,0,0.265554440541897,0.909272693621144
0.162000842021395,0.0885542168674699,0.115384615384615,0.0555555555555556,0.115384615384615,0.153846153846154,0.0760869565217391,0.2,0.275589563472153,0.364908855348012
0.563511500835231,0.186345381526104,0.192307692307692,0.166666666666667,0.192307692307692,0.241758241758242,0.130434782608696,0,0.314475664826894,0.00203773530126909
0.370490168117569,0.214859437751004,0.307692307692308,0.0555555555555556,0.269230769230769,0.373626373626374,0.326086956521739,0,0.167711991971902,0.00201755391923818
0.472910451477385,0.540160642570281,0.884615384615385,0.388888888888889,0.461538461538462,0.461538461538462,0.258385093167702,0.2,0.194681384846964,0.00635454053877504
0,0.0363453815261044,0,0,0.0384615384615385,0,0.00062111801242236,0,0.224284997491219,0.0364397153340035
0.74575858129958,0.471887550200803,0.846153846153846,0.333333333333333,0.576923076923077,0.758241758241758,0.425465838509317,0.2,0.258655293527346,0.00272544828362082
0.469917352129424,0.353413654618474,0.807692307692308,0.333333333333333,0.461538461538462,0.483516483516484,0.0956521739130435,0.4,0.169593577521325,0.0081327957438006
0.215662352438769,0.0251004016064257,0.115384615384615,0.0555555555555556,0.0769230769230769,0.21978021978022,0.112732919254658,0.2,0.0504264927245359,0.00201109776411626
0.54091122408483,0.349397590361446,0.307692307692308,0.222222222222222,0.461538461538462,0.56043956043956,0.167080745341615,0.4,0.237330657300552,0.00205043712416213
0.181887938722572,0.329317269076305,0.192307692307692,0.277777777777778,0.307692307692308,0.142857142857143,0.0909937888198758,0.2,0.312594079277471,0.00199999274181549
0.539304894739781,0.63855421686747,0.307692307692308,0.5,0.576923076923077,0.538461538461538,0.195341614906832,0.4,0.266181635725038,0.00240245907291209
0.324375915773717,0.210843373493976,0.153846153846154,0.222222222222222,0.384615384615385,0.318681318681319,0.168944099378882,0.6,0.361515303562469,0.012778033830398
0.445688865549706,0.516064257028112,0.461538461538462,0.111111111111111,0.538461538461538,0.428571428571429,0.360248447204969,0,0.17962870045158,0.00203592075514152
0.129538502861816,0.064859437751004,0.115384615384615,0.166666666666667,0.115384615384615,0.120879120879121,0.0375776397515528,0.4,0.168339187155043,0.00200217019716858
0.313249312273744,0.325301204819277,0.346153846153846,0.111111111111111,0.307692307692308,0.285714285714286,0.168012422360248,0.2,0.233567486201706,0.00290690289637853
0.406334928345187,0.497991967871486,0.269230769230769,0.111111111111111,0.461538461538462,0.395604395604396,0.316770186335404,0.2,0.154540893125941,0.00214334188589408
0.59827808133806,0.43574297188755,0.192307692307692,0.333333333333333,0.576923076923077,0.626373626373626,0.543478260869565,0,0.24862017059709,0.00250770274831156
0.11655809419473,0.0184738955823293,0.0769230769230769,0,0.230769230769231,0.0879120879120879,0.0316770186335404,0,0.0795910687405921,0.00362183407064391
0.350484615001562,0.198995983935743,0.153846153846154,0.0555555555555556,0.346153846153846,0.362637362637363,0.332298136645963,0,0.40667335674862,0.00200135002231892
0.347871783380188,0.1285140562249,0.5,0.0555555555555556,0.230769230769231,0.351648351648352,0.188198757763975,0.2,0.0504264927245359,0.00200125203682803
0.287736667617336,0.0720883534136546,0.307692307692308,0.111111111111111,0.153846153846154,0.274725274725275,0.116770186335404,0.2,0.26116407425991,0.256036087693385
0.337711693685292,0.401606425702811,0.269230769230769,0.444444444444444,0.461538461538462,0.340659340659341,0.197515527950311,0,0.150777722027095,0.0382905523841322
0.154117077189822,0.242971887550201,0.115384615384615,0.222222222222222,0.230769230769231,0.142857142857143,0.0493788819875776,0.2,0.0504264927245359,0.0125602882950887
0.142807884821131,0.169076305220884,0.153846153846154,0.222222222222222,0.192307692307692,0.142857142857143,0.0590062111801242,0,0.232940291018565,0.364908855348012
0.523501903602131,0.43574297188755,0.653846153846154,0.166666666666667,0.423076923076923,0.538461538461538,0.341614906832298,0.2,0.244856999498244,0.00265286643851773
0.217060439933544,0.248995983935743,0.0384615384615385,0.0555555555555556,0.269230769230769,0.175824175824176,0.167080745341615,0.2,0.449009031610637,0.00209616368657708
0.627787309620924,0.453815261044177,0.538461538461538,0.222222222222222,0.653846153846154,0.637362637362637,0.450310559006211,0,0.258655293527346,0.00272544828362082
0.114809164452211,0.242971887550201,0.192307692307692,0.333333333333333,0.230769230769231,0.10989010989011,0.0326086956521739,0,0.22980431510286,0.0803880225439211
0.300229669634868,0.112048192771084,0.230769230769231,0.0555555555555556,0.192307692307692,0.307692307692308,0.195962732919255,0.2,0.311339688911189,0.00200325892484513
0.252654706341266,0.191967871485944,0.307692307692308,0.277777777777778,0.153846153846154,0.252747252747253,0.119565217391304,0.2,0.2548921224285,0.00204209021197528
0.231825239817653,0.208835341365462,0.153846153846154,0.166666666666667,0.230769230769231,0.197802197802198,0.0835403726708075,0.4,0.330155544405419,0.183454242590301
0.244820738473889,0.190361445783133,0.5,0.166666666666667,0.192307692307692,0.252747252747253,0.13416149068323,0,0.163948820873056,0.00200931950891124
0.414957348145667,0.413654618473896,0.192307692307692,0.388888888888889,0.461538461538462,0.417582417582418,0.303416149068323,0.2,0.451241846462619,0.00203338039056291
0.148695998587577,0.331325301204819,0.192307692307692,0,0.346153846153846,0.142857142857143,0.0680124223602484,0,0.036001003512293,0.00250044456380126
0.346801148649974,0.3714859437751,0.576923076923077,0.444444444444444,0.346153846153846,0.351648351648352,0.163664596273292,0.2,0.144505770195685,0.0292178217462466
0.185753993942878,0.058433734939759,0.153846153846154,0.111111111111111,0.0769230769230769,0.164835164835165,0.0767080745341615,0.2,0.31196688409433,0.115227308193402
0.362487946871166,0.110843373493976,0.230769230769231,0.166666666666667,0.307692307692308,0.32967032967033,0.168944099378882,0.4,0.301304565980933,0.0020109163095035
0.300781963237768,0.08714859437751,0.384615384615385,0,0.115384615384615,0.318681318681319,0.211180124223602,0,0.167084796788761,0.00312101933943263
0.226609385067852,0.257028112449799,0.423076923076923,0,0.307692307692308,0.186813186813187,0.105900621118012,0,0.0225790265930758,0.00205152585183868
0.0929022727032659,0.167871485943775,0.0384615384615385,0.166666666666667,0.153846153846154,0.0989010989010989,0.0496894409937888,0,0.207852483692925,0.00261294642371104
0.480387541101358,0.502008032128514,0.461538461538462,0.277777777777778,0.538461538461538,0.483516483516484,0.332298136645963,0.2,0.256773707977923,0.00326981212189395
0.0619096984869268,0.121285140562249,0.0384615384615385,0.0555555555555556,0.115384615384615,0.0549450549450549,0.0196273291925466,0.2,0.0401404917210236,0.364908855348012
0.239340808913958,0.373493975903614,0.153846153846154,0.277777777777778,0.423076923076923,0.230769230769231,0.149378881987578,0,0.314475664826894,0.0049863727585819
0.436615255073632,0.236947791164659,0.384615384615385,0.0555555555555556,0.384615384615385,0.461538461538462,0.31055900621118,0,0.350852985449072,0.0020261222060526
0.0763319556173239,0.12710843373494,0.192307692307692,0.111111111111111,0.115384615384615,0.0769230769230769,0.0258074534161491,0,0.276216758655293,0.185268788717878
0.296133492080019,0.259036144578313,0.153846153846154,0.166666666666667,0.307692307692308,0.296703296703297,0.167080745341615,0.2,0.0905669844455595,0.00218108444534769
0.298378127966126,0.206827309236948,0.153846153846154,0.111111111111111,0.307692307692308,0.296703296703297,0.153726708074534,0.2,0.205343702960361,0.364908855348012
0.370137062371452,0.369477911646586,0.346153846153846,0.388888888888889,0.423076923076923,0.384615384615385,0.19472049689441,0.2,0.237330657300552,0.00205043712416213
0.120443011901474,0.133534136546185,0.0769230769230769,0.222222222222222,0.115384615384615,0.10989010989011,0.0369565217391304,0.2,0.17962870045158,0.219745165141843
0.194941533837037,0.150200803212851,0.461538461538462,0,0.153846153846154,0.175824175824176,0.0773291925465839,0.2,0.276843953838434,0.0382905523841322
0.196779494515543,0,0,0,0,0.10989010989011,0.0322981366459627,0,0.16018564977421,0.00200227906993624
0.541698921518476,0.367469879518072,0.307692307692308,0.222222222222222,0.538461538461538,0.549450549450549,0.369565217391304,0,0.295032614149523,0.00199974959263439
0.335295031922872,0.194578313253012,0.269230769230769,0.166666666666667,0.461538461538462,0.32967032967033,0.164906832298137,0.2,0.30569493226292,0.0195644363475364
0.236826816721519,0.101807228915663,0.423076923076923,0.166666666666667,0.153846153846154,0.230769230769231,0.0888198757763975,0.2,0.108128449573507,0.00216330189329743
0.298008423231944,0.257028112449799,0.269230769230769,0.222222222222222,0.269230769230769,0.274725274725275,0.155900621118012,0,0.197190165579528,0.00201073485489075
0.390511565722184,0.35140562248996,0.153846153846154,0.111111111111111,0.461538461538462,0.395604395604396,0.239130434782609,0.2,0.382212744606121,0.00200833965400234
0.29071090447886,0.255020080321285,0.115384615384615,0,0.307692307692308,0.296703296703297,0.230434782608696,0.4,0.3941294530858,0.00205225167028971
