"X265.35","X3.3","X0","X3","X0.1","X19.4","X20","X345","X6.67","X.2.4","X45","X1","X285","X0.2","X0.3","X1.1","X195","X1.2","X25","X0.4","X0.5","X2","X10","X0.6","X0.7","X0.8","X0.9","y"
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.372200263504611,0,0,0,0,0.333333333333333,0.666666666666667,1,0.357142857142857,0.666666666666667,0.04,0,0,0,0,0.5233
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.438076416337286,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.04,0,0,0,0,0.33
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.372200263504611,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.04,0,0,0,0,0.35
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.438076416337286,0,0,0,0,1,0.333333333333333,0,0,0.666666666666667,0.04,0,0,0,0,0.4233
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.372200263504611,0,0,0,0,1,0.333333333333333,0,0,0.666666666666667,0.04,0,0,0,0,0.29
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.372200263504611,0,0,0,0,1,0.666666666666667,0,0,0.666666666666667,0.04,0,0,0,0,0.37
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.5,0.438076416337286,0,0,0,0,0.333333333333333,0.333333333333333,1,0.357142857142857,0.666666666666667,0.04,0,0,0,0,0.51
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,0.487538940809969,1,1,0.25,0.0988142292490119,0.5,0.114503816793893,0.666666666666667,0.0769230769230769,0.666666666666667,0.25,0,0,0.666666666666667,0.1,0.5,0.574712643678161,0,0,0.073
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.522519083969466,0,0,0.333333333333333,0.116666666666667,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.21
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.469083969465649,0,0,0.333333333333333,0.233333333333333,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.27
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.455725190839695,0,0,0.333333333333333,0.2625,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.25
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.44236641221374,0,0,0.333333333333333,0.291666666666667,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.2
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.53587786259542,0,0,0.333333333333333,0.0875,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.25
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.522519083969466,0,0,0.333333333333333,0.116666666666667,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.25
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.53587786259542,0,0,0,0,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.55
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.522519083969466,0,0,0,0,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.26
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.53587786259542,0,0,0.333333333333333,0.0875,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.28
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.522519083969466,0,0,0.333333333333333,0.116666666666667,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.21
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.509160305343511,0,0,0.333333333333333,0.145833333333333,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.22
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.509160305343511,0,0,0.333333333333333,0.145833333333333,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.15
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.0693146417445483,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.509160305343511,0,0,0.333333333333333,0.145833333333333,0,0,0.666666666666667,0.0175,0.5,0.100574712643678,0.2,0.391193595342067,0.68
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.382290076335878,0,0,0.666666666666667,1,0,0,0.666666666666667,0.08,0,0,0.4,1,0.2466
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.534961832061069,0,0,0,0,0,0,0.666666666666667,0.08,0,0,0.4,1,0.4933
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.382290076335878,0,0,0,0,0,0,0.666666666666667,0.08,0,0,0.4,1,0.5566
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.534961832061069,0,0,0,0,0,0,0.666666666666667,0.08,0,0,0.4,1,0.5733
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.382290076335878,0,0,0,0,0,0,0.666666666666667,0.08,0,0,0.4,1,0.5933
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.534961832061069,0,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.08,0,0,0.4,1,0.6166
0.31762981116387,0.305882352941176,0.25,0.166666666666667,0.166666666666667,0.266518847006652,0.354838709677419,0.396574440052701,1,0.649926144756278,0.312788906009245,0.25,0.494071146245059,0.5,0.382290076335878,0,0,0.333333333333333,1,0,0,0.666666666666667,0.08,0,0,0.4,1,0.6933
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.0856697819314641,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.114942528735632,0,0,0.074
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.0856697819314641,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.114942528735632,0.6,0.0363901018922853,0.073
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.0856697819314641,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.114942528735632,0.6,0.111080786026201,0.074
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.284267912772586,0.310192023633678,0.172573189522342,0.25,0.191040843214756,0.5,0.442748091603053,1,0.0241025641025641,0.333333333333333,0.08,0,0,1,0.36,0,0,0,0,0.4
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.284267912772586,0.310192023633678,0.172573189522342,0.25,0.266798418972332,0.5,0.312977099236641,1,0.0241025641025641,0,0,0,0,0.666666666666667,0.12,0,0,0,0,0.35
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.284267912772586,0.310192023633678,0.172573189522342,0.25,0.191040843214756,0.5,0.442748091603053,1,0.0241025641025641,0.333333333333333,0.24,0,0,0.666666666666667,0.12,0,0,0,0,0.18
0.440143541716811,0.481176470588235,0.25,0,0.0833333333333333,0,0.32258064516129,0.304347826086957,0.524143302180685,0.487444608567208,0.0446841294298921,0.25,0.0329380764163373,0.5,0.190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0.138
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00428194993412385,0.5,0.0198473282442748,0.333333333333333,0.00256410256410256,0,0,0,0,0.333333333333333,1,0,0,0,0,0.1297
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00428194993412385,0.5,0.0198473282442748,0,0,1,0.00833333333333333,0,0,0.333333333333333,1,0,0,0,0,0.1483
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00856389986824769,0.5,0.0099236641221374,0,0,0.333333333333333,0.00833333333333333,0,0,0.333333333333333,1,0,0,0,0,0.0299
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00856389986824769,0.5,0.0099236641221374,0,0,1,0.00833333333333333,0,0,0.333333333333333,1,0,0,0,0,0.0439
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00477602108036891,0.5,0.0110687022900763,0,0,1,0.00833333333333333,0,0,0.333333333333333,1,0,0,0,0,0.1591
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00856389986824769,0.5,0.0099236641221374,0.333333333333333,0.00256410256410256,0,0,0,0,0.333333333333333,1,0,0,0,0,0.0168
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00428194993412385,0.5,0.0198473282442748,0,0,0.333333333333333,0.00833333333333333,0,0,0.333333333333333,1,0,0,0,0,0.0801
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00428194993412385,0.5,0.0198473282442748,0.333333333333333,0.00256410256410256,0,0,0,0,0.333333333333333,1,0,0,0,0,0.0393
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00477602108036891,0.5,0.0110687022900763,0,0,0,0,1,0.00892857142857143,0.333333333333333,1,0,0,0,0,0.0917
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00477602108036891,0.5,0.0110687022900763,0.333333333333333,0.00256410256410256,0,0,0,0,0.333333333333333,1,0,0,0,0,0.0261
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.439252336448598,0.649926144756278,0,0.25,0.00477602108036891,0.5,0.0110687022900763,0.333333333333333,0.00256410256410256,0,0,0,0,0.333333333333333,1,0,0,0,0,0.0281
0.432616354127918,0.376470588235294,0.5,0.166666666666667,0.166666666666667,0.167184035476718,0.419354838709677,0.399209486166008,0.457943925233645,0.723781388478582,0.152542372881356,0.25,0.0658761528326746,0.5,0.419847328244275,0,0,0,0,1,0.0892857142857143,0.333333333333333,0.04,1,0.172413793103448,0,0,0.35
0.432616354127918,0.376470588235294,0.5,0.166666666666667,0.166666666666667,0.167184035476718,0.419354838709677,0.399209486166008,0.457943925233645,0.723781388478582,0.152542372881356,0.25,0.0658761528326746,0.5,0.400763358778626,0,0,0,0,1,0.133928571428571,0.333333333333333,0.04,1,0.172413793103448,0,0,0.3
0.432616354127918,0.376470588235294,0.5,0.166666666666667,0.166666666666667,0.167184035476718,0.419354838709677,0.399209486166008,0.457943925233645,0.723781388478582,0.152542372881356,0.25,0.0658761528326746,0.5,0.419847328244275,0,0,0,0,0,0,0.333333333333333,0.04,1,0.172413793103448,0,0,0.28
0.432616354127918,0.376470588235294,0.5,0.166666666666667,0.166666666666667,0.167184035476718,0.419354838709677,0.399209486166008,0.457943925233645,0.723781388478582,0.152542372881356,0.25,0.0658761528326746,0.5,0.400763358778626,0,0,0,0,0,0,0.333333333333333,0.04,1,0.172413793103448,0,0,0.22
0.197216691100851,0.670588235294118,0.5,0.166666666666667,0.25,0.163192904656319,0.225806451612903,0.201581027667984,0.0841121495327103,0.593796159527326,0.306625577812018,0.5,0.59864953886693,0,0,0,0,0.666666666666667,0.541666666666667,0,0,0.333333333333333,0.65,1,0.373563218390805,0,0,0.25
0.891621627535503,0.658823529411765,1,0.666666666666667,1,0.441241685144124,0.967741935483871,0.978919631093544,0.0942367601246106,0.251107828655835,0.0292758089368259,0.25,0.576416337285902,0,0,0.666666666666667,0.0769230769230769,0.333333333333333,0.25,0,0,0.666666666666667,0.024,0,0,0,0,0.3
0.891621627535503,0.658823529411765,1,0.666666666666667,1,0.441241685144124,0.967741935483871,0.978919631093544,0.0942367601246106,0.251107828655835,0.0292758089368259,0.25,0.601449275362319,0,0,0.666666666666667,0.0769230769230769,0.333333333333333,0.25,0,0,0.666666666666667,0.024,0,0,0,0,0.3
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0,0.0144838212634823,0.5,0.384716732542819,0,0,0,0,0.666666666666667,0.1,0,0,0.666666666666667,0.04,0,0,0.8,0.145560407569141,0.15
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0,0.0144838212634823,0.25,0.230566534914361,0.5,0.372519083969466,0,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.04,0,0,0,0,0.4
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0,0.0144838212634823,0.5,0.438339920948617,0,0,0,0,0.666666666666667,0.113333333333333,0,0,0.666666666666667,0.04522,0,0,0.8,0.165020014556041,0.35
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0,0.0144838212634823,0.5,0.384716732542819,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.04,0,0,0.8,0.145560407569141,0.1
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0,0.0144838212634823,0.5,0.374835309617918,0,0,0,0,0.666666666666667,0.15,0,0,0.666666666666667,0.04,0,0,0.8,0.145560407569141,0.1
0.563926391107416,0.423529411764706,0.5,0.833333333333333,0.833333333333333,0.387583148558758,0.548387096774194,0.669301712779974,0.441588785046729,0.457902511078287,0.0138674884437596,0.25,0.0823451910408432,0.5,0.305343511450382,0,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.04,0,0,1,0.00909752547307132,0.198
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.171339563862928,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.442748091603053,0,0,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0.3
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428348909657321,0.428360413589365,0.0292758089368259,0.25,0.560177865612648,0,0,0,0,0,0,0.666666666666667,1,0.666666666666667,0.06,0,0,0,0,0.11
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428348909657321,0.428360413589365,0.0292758089368259,0.25,0.652404479578393,0,0,0,0,0,0,0.666666666666667,0.5,0.666666666666667,0.06,0,0,0,0,0.15
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428348909657321,0.428360413589365,0.0292758089368259,0.25,0.560177865612648,0,0,0,0,0.333333333333333,0.933333333333333,0,0,0.666666666666667,0.06,0,0,0,0,0.0711
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428348909657321,0.428360413589365,0.0292758089368259,0.25,0.652404479578393,0,0,0,0,0.333333333333333,0.466666666666667,0,0,0.666666666666667,0.06,0,0,0,0,0.11
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428348909657321,0.428360413589365,0.0292758089368259,0.25,0.560177865612648,0,0,0,0,0,0,0,0,0.666666666666667,0.06,0,0,0,0,0.38
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428348909657321,0.428360413589365,0.0292758089368259,0.25,0.652404479578393,0,0,0,0,0,0,0,0,0.666666666666667,0.06,0,0,0,0,0.73
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.154973649538867,0,0,0,0,0.666666666666667,0.0416666666666667,0,0,0.666666666666667,0.015,0,0,0,0,0.1721
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.145750988142292,0,0,0,0,0.666666666666667,0.0833333333333333,0,0,0.666666666666667,0.015,0,0,0,0,0.1233
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.145750988142292,0,0,0,0,0.666666666666667,0.0833333333333333,0,0,0.666666666666667,0.015,0,0,0,0,0.0372
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.149044795783926,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.02,0,0,0,0,0.0404
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.150691699604743,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.01,0,0,0,0,0.0347
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.186100131752306,0,0,0,0,0.666666666666667,0.0416666666666667,0,0,0.666666666666667,0.02,0,0,0,0,0.08
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.146574440052701,0,0,0,0,0.666666666666667,0.0833333333333333,0,0,0.666666666666667,0.01,0,0,0,0,0.0585
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.150691699604743,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.01,0,0,0,0,0.105
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.149044795783926,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.02,0,0,0,0,0.1717
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.153162055335968,0,0,0,0,0.666666666666667,0.0416666666666667,0,0,0.666666666666667,0.02,0,0,0,0,0.075
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.149868247694335,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.015,0,0,0,0,0.0612
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.153162055335968,0,0,0,0,0.666666666666667,0.0416666666666667,0,0,0.666666666666667,0.015,0,0,0,0,0.0399
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.200934579439252,0.753323485967504,0.0755007704160247,0.25,0.149868247694335,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.015,0,0,0,0,0.081
0.384367956937485,0.447058823529412,0.25,0.333333333333333,0.0833333333333333,0.0815964523281596,0.387096774193548,0.586297760210804,0.341121495327103,0.679468242245199,0.036979969183359,0.25,0.131422924901186,0.5,0.16030534351145,0,0,1,0.186666666666667,0,0,0.666666666666667,0.014,0,0,0.2,0.497634643377001,0.153
0.325332049626923,0.352941176470588,0.5,0.166666666666667,0.333333333333333,0.0895787139689579,0.290322580645161,0.188405797101449,0.4898753894081,0.782865583456425,0.152542372881356,0.25,0.566534914361001,0,0,0,0,0.666666666666667,0.2,0,0,0.666666666666667,0.04,0.5,0.229885057471264,0,0,0.72
0.325332049626923,0.352941176470588,0.5,0.166666666666667,0.333333333333333,0.0895787139689579,0.290322580645161,0.188405797101449,0.4898753894081,0.782865583456425,0.152542372881356,0.25,0.586297760210804,0,0,0,0,0.666666666666667,0.3,0,0,0.666666666666667,0.04,0.5,0.229885057471264,0,0,0.61
