"Molecular..Weight","XLogP3","Hydrogen.Bond..Donor.Count","Hydrogen.Bond..Acceptor.Count","Rotatable.Bond..Count","Topological.Polar..Surface.Area","Heavy.Atom.Count","Complexity","logS","Amount.mg.","Type","Amount.mg..1","Type.1","Amount.mg..2","Binder","Amount.mg..3","Disintegrant","Amount.mg..4","Disintegrant.1","Amount.mg..5","Lubricant","Amount.mg..6","Lubricant.1","Amount.mg..7","Solubilzer","Amount.mg..8","Hardness.N.","Friability...","Thickness.mm.","Punch..mm.","y"
0.674821119887967,0.564705882352941,0,0.666666666666667,0.333333333333333,0.257649667405765,0.709677419354839,0.69433465085639,0.369276218611521,0.306625577812018,0.25,0.308794466403162,0.5,0.286259541984733,0,0,0.666666666666667,0.166666666666667,0,0,0.333333333333333,0.05,1,0.25,0,0,0.151898734177215,0,0.846153846153846,0.5,0.21
0.674821119887967,0.564705882352941,0,0.666666666666667,0.333333333333333,0.257649667405765,0.709677419354839,0.69433465085639,0.369276218611521,0.306625577812018,0.25,0.275856389986825,0.5,0.286259541984733,0,0,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.05,1,0.25,0,0,0.145569620253165,0,0.846153846153846,0.5,0.18
0.674821119887967,0.564705882352941,0,0.666666666666667,0.333333333333333,0.257649667405765,0.709677419354839,0.69433465085639,0.369276218611521,0.306625577812018,0.25,0.308794466403162,0.5,0.286259541984733,0,0,1,0.166666666666667,0,0,0.333333333333333,0.05,1,0.25,0,0,0.158227848101266,0,0.861538461538461,0.5,0.37
0.674821119887967,0.564705882352941,0,0.666666666666667,0.333333333333333,0.257649667405765,0.709677419354839,0.69433465085639,0.369276218611521,0.306625577812018,0.25,0.292325428194993,0.5,0.286259541984733,0,0,1,0.25,0,0,0.333333333333333,0.05,1,0.25,0,0,0.164556962025316,0,0.830769230769231,0.5,0.3
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,1,0.689984591679507,0.25,1,0,0,0,0,0.333333333333333,0.74,0,0,0.666666666666667,0.06,0,0,0,0,0.177215189873418,0.980952380952381,0,0.6875,0.37
0,0.129411764705882,0.5,0,0.0833333333333333,0.163192904656319,0,0,1,1,0.5,0.372200263504611,0,0,0,0,0.333333333333333,0.666666666666667,1,0.357142857142857,0.666666666666667,0.04,0,0,0,0,0.284810126582278,0.328571428571429,0,0.69375,0.52
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.53587786259542,0,0,0.333333333333333,0.0875,0,0,0.666666666666667,0.0175,0.5,0.175,0.2,0.391193595342067,0.221518987341772,0.357142857142857,0.5,0.5,0.31
0.352880680947901,0.4,0.25,0.5,0.0833333333333333,0.193791574279379,0.354838709677419,0.532279314888011,0.635155096011817,0.0348228043143297,0.25,0.135046113306983,0.5,0.53587786259542,0,0,0.333333333333333,0.0875,0,0,0.666666666666667,0.0175,0.5,0.175,0.2,0.391193595342067,0.221518987341772,0.39047619047619,0.578461538461538,0.5,0.28
0.407627841841535,0,1,1,0.583333333333333,1,0.290322580645161,0.434782608695652,0.69423929098966,0.0600924499229584,0.25,0.249209486166008,0,0,0,0,1,0.104,0,0,0.666666666666667,0.01,0,0,0,0,0.360759493670886,0.471428571428571,0,0.4375,0.17
0.407627841841535,0,1,1,0.583333333333333,1,0.290322580645161,0.434782608695652,0.69423929098966,0.0600924499229584,0,0,0,0,0,0,0.333333333333333,0.039,0,0,0.666666666666667,0.01,0,0,0,0,0.379746835443038,0.595238095238095,0,0.4375,0.15
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.649926144756278,0,0.25,0.00428194993412385,0.5,0.0198473282442748,0,0,0.333333333333333,0.00833333333333333,0,0,0.333333333333333,1,0,0,0,0,0,0,0.256923076923077,0.1875,0.08
0.567427408590622,0.388235294117647,0,0.666666666666667,0.333333333333333,0.219068736141907,0.612903225806452,0.779973649538867,0.649926144756278,0,0.25,0.00477602108036891,0.5,0.0110687022900763,0,0,0,0,1,0.00892857142857143,0.333333333333333,1,0,0,0,0,0,0,0.250769230769231,0.1875,0.09
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0.0144838212634823,0.5,0.384716732542819,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.04,0,0,0.8,0.145560407569141,0.613924050632911,0.0523809523809524,0.581538461538462,0,0.1
1,1,0.25,0.5,1,0.381818181818182,1,1,0,0.0144838212634823,0.5,0.384716732542819,0,0,0,0,0.666666666666667,0.1,0,0,0.666666666666667,0.04,0,0,0.8,0.145560407569141,0.588607594936709,0.019047619047619,0.472307692307692,0,0.15
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428360413589365,0.0292758089368259,0.25,0.560177865612648,0,0,0,0,0,0,0.666666666666667,1,0.666666666666667,0.06,0,0,0,0,0.341772151898734,0.414285714285714,0.633846153846154,0.59375,0.11
0.579396512111332,0.494117647058824,0.25,0.333333333333333,0.5,0.116629711751663,0.580645161290323,0.488801054018445,0.428360413589365,0.0292758089368259,0.25,0.652404479578393,0,0,0,0,0,0,0.666666666666667,0.5,0.666666666666667,0.06,0,0,0,0,0.373417721518987,0.295238095238095,0.636923076923077,0.59375,0.15
0.229601102820507,0.235294117647059,0.5,0.5,0.0833333333333333,0.346784922394679,0.161290322580645,0.13570487483531,0.753323485967504,0.0755007704160247,0.25,0.150691699604743,0,0,0,0,0.666666666666667,0.0625,0,0,0.666666666666667,0.01,0,0,0,0,0.253164556962025,0.304761904761905,0,0.3125,0.11
0.707686921511564,0.247058823529412,0.25,0.833333333333333,0.583333333333333,0.467849223946785,0.709677419354839,0.920948616600791,0.709010339734121,0.0902927580893683,0.25,0.777997364953887,0,0,0,0,0.666666666666667,0.216666666666667,0,0,0.666666666666667,0.06,0,0,0,0,0.189873417721519,0.233333333333333,0,0.625,0.26
0.311152928819938,0.341176470588235,0,0,0.166666666666667,0.121064301552106,0.354838709677419,0.396574440052701,0.69423929098966,0.0231124807395994,0.25,0.0741106719367589,0.5,0.115419847328244,0,0,0.666666666666667,0.125,0,0,0.333333333333333,0.015,0,0,0,0,0.164556962025316,0.157142857142857,0.403076923076923,0.34375,0.14
0.311152928819938,0.341176470588235,0,0,0.166666666666667,0.121064301552106,0.354838709677419,0.396574440052701,0.69423929098966,0.0231124807395994,0.25,0.0741106719367589,0.5,0.155496183206107,0,0,0.666666666666667,0.0375,0,0,0.333333333333333,0.015,0,0,0,0,0.158227848101266,0.219047619047619,0.378461538461538,0.34375,0.21
0.674821119887967,0.564705882352941,0,0.666666666666667,0.333333333333333,0.257649667405765,0.709677419354839,0.69433465085639,0.369276218611521,0.306625577812018,0.25,0.275856389986825,0.5,0.286259541984733,0,0,1,0.333333333333333,0,0,0.333333333333333,0.05,1,0.25,0,0,0.158227848101266,0,0.861538461538461,0.5,0.31
0.249863241504562,0.458823529411765,0,0.166666666666667,0,0.0305986696230599,0.290322580645161,0.271409749670619,0.797636632200886,0.13713405238829,0.25,0.869565217391304,0,0,0.333333333333333,1,0.333333333333333,0.416666666666667,0,0,0.666666666666667,0.2,0,0,0,0,0.316455696202532,0.247619047619048,0.730769230769231,0,0.24
0.320736964180215,0.0588235294117647,0.75,0.833333333333333,0.0833333333333333,0.543237250554324,0.193548387096774,0.467720685111989,0.765140324963072,0.152542372881356,0.75,0.440052700922266,0,0,0,0,0.333333333333333,0.133333333333333,0.666666666666667,0.142857142857143,0.333333333333333,0.3,1,0.8,0,0,0.284810126582278,0,0,0.5,0.1
0.320736964180215,0.0588235294117647,0.75,0.833333333333333,0.0833333333333333,0.543237250554324,0.193548387096774,0.467720685111989,0.765140324963072,0.152542372881356,0,0,0,0,0,0,0.333333333333333,0.133333333333333,0.666666666666667,0.142857142857143,0.333333333333333,0.3,1,0.8,0,0,0.284810126582278,0,0,0.5,0.21
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.2,0,0,0.151898734177215,0.2,0.329230769230769,0.75,0.07
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.2,0.6,0.0363901018922853,0.139240506329114,0.133333333333333,0.341538461538462,0.75,0.07
0.482834073652655,0.317647058823529,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.652173913043478,0.576070901033973,0.0107858243451464,0.25,0.209156785243742,0.5,0.114503816793893,0.666666666666667,0.0153846153846154,0.333333333333333,0.125,0,0,0.666666666666667,0.02,0.5,0.2,0.6,0.111080786026201,0.145569620253165,0.171428571428571,0.34,0.75,0.07
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.310192023633678,0.172573189522342,0.25,0.191040843214756,0.5,0.442748091603053,1,0.0241025641025641,0.333333333333333,0.08,0,0,1,0.36,0,0,0,0,0.354430379746835,0.214285714285714,0.543076923076923,0.5,0.4
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.310192023633678,0.172573189522342,0.25,0.191040843214756,0.5,0.442748091603053,1,0.0241025641025641,0.333333333333333,0.24,0,0,0.666666666666667,0.12,0,0,0,0,0.5,0.0857142857142857,0.541538461538462,0.5,0.18
0.440143541716811,0.481176470588235,0.25,0,0.0833333333333333,0,0.32258064516129,0.304347826086957,0.487444608567208,0.0446841294298921,0.25,0.0329380764163373,0.5,0.190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0.234177215189873,0.361904761904762,0.56,0.595625,0.27
0.440143541716811,0.481176470588235,0.25,0,0.0833333333333333,0,0.32258064516129,0.304347826086957,0.487444608567208,0.0446841294298921,0.25,0.0329380764163373,0.5,0.190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0.253164556962025,0.352380952380952,0.547692307692308,0.595625,0.14
0.197216691100851,0.670588235294118,0.5,0.166666666666667,0.25,0.163192904656319,0.225806451612903,0.201581027667984,0.593796159527326,0.306625577812018,0.5,0.269268774703557,0,0,0,0,0.666666666666667,0.541666666666667,0,0,0.333333333333333,0.65,1,0.65,0,0,0.113924050632911,0.438095238095238,0.630769230769231,0.75,0.25
0.197216691100851,0.670588235294118,0.5,0.166666666666667,0.25,0.163192904656319,0.225806451612903,0.201581027667984,0.593796159527326,0.306625577812018,0.5,0.59864953886693,0,0,0,0,0.666666666666667,0.541666666666667,0,0,0.333333333333333,0.65,1,0.65,0,0,0.139240506329114,0.30952380952381,0.584615384615385,0.75,0.25
0.891621627535503,0.658823529411765,1,0.666666666666667,1,0.441241685144124,0.967741935483871,0.978919631093544,0.251107828655835,0.0292758089368259,0.25,0.576416337285902,0,0,0.666666666666667,0.0769230769230769,0.333333333333333,0.25,0,0,0.666666666666667,0.024,0,0,0,0,0,0,0,0,0.3
0.891621627535503,0.658823529411765,1,0.666666666666667,1,0.441241685144124,0.967741935483871,0.978919631093544,0.251107828655835,0.0292758089368259,0.25,0.601449275362319,0,0,0.666666666666667,0.0769230769230769,0.333333333333333,0.25,0,0,0.666666666666667,0.024,0,0,0,0,0,0,0,0,0.3
0.563926391107416,0.423529411764706,0.5,0.833333333333333,0.833333333333333,0.387583148558758,0.548387096774194,0.669301712779974,0.457902511078287,0.0138674884437596,0.25,0.0823451910408432,0.5,0.305343511450382,0,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.04,0,0,1,0.00909752547307132,0.183544303797468,0.0571428571428571,0.624615384615385,0.5625,0.2
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.442748091603053,0.333333333333333,0.205128205128205,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0,0.20952380952381,0,0.5,0.36
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.442748091603053,0,0,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0,0.319047619047619,0,0.5,0.3
0.519135248681648,0.458823529411765,0.25,0.833333333333333,0.583333333333333,0.432372505543237,0.548387096774194,0.744400527009223,0.443131462333826,0.152542372881356,0.25,0.230566534914361,0.5,0.748091603053435,0,0,0.333333333333333,0.166666666666667,0.666666666666667,0.178571428571429,0.666666666666667,0.04,0,0,0,0,0,0.247619047619048,0,0.5,0.9
0.384367956937485,0.447058823529412,0.25,0.333333333333333,0.0833333333333333,0.0815964523281596,0.387096774193548,0.586297760210804,0.679468242245199,0.036979969183359,0.25,0.131422924901186,0.5,0.16030534351145,0,0,1,0.186666666666667,0,0,0.666666666666667,0.014,0,0,0.2,0.497634643377001,0.19620253164557,0.323809523809524,0,0.53125,0.15
0.438152338023238,0.423529411764706,0.5,0.833333333333333,0.166666666666667,0.547671840354767,0.387096774193548,0.644268774703557,0.649926144756278,0.0215716486902928,0.25,0.0658761528326746,0.5,0.305343511450382,0,0,0.666666666666667,0.166666666666667,0,0,0.666666666666667,0.02,0,0,0,0,0.170886075949367,0.471428571428571,0.312307692307692,0.59875,0.46
0.365353055731822,0.601176470588235,0.25,0.166666666666667,0.333333333333333,0.176053215077605,0.290322580645161,0.225296442687747,0.443131462333826,0.152542372881356,0.5,0.0329380764163373,1,1,0,0,0,0,0,0,0.333333333333333,0.1,1,0.8,0,0,0.348101265822785,0.323809523809524,0,0,0.09
0.384367956937485,0.447058823529412,0.25,0.333333333333333,0.0833333333333333,0.0815964523281596,0.387096774193548,0.586297760210804,0.679468242245199,0.036979969183359,0.25,0.311594202898551,0.5,0.16030534351145,0,0,1,0.186666666666667,0,0,0.666666666666667,0.014,0,0,0,0,0.20253164556962,0.3,0,0.53125,0.15
0.249863241504562,0.458823529411765,0,0.166666666666667,0,0.0305986696230599,0.290322580645161,0.271409749670619,0.797636632200886,0.13713405238829,0.25,0.938735177865613,0,0,0.333333333333333,1,0.333333333333333,0.416666666666667,0,0,0.666666666666667,0.2,0,0,0,0,0.335443037974684,0.266666666666667,0.732307692307692,0,0.3
0.579790376578193,0.694117647058824,0,0,0.5,0.0643015521064302,0.451612903225806,0.366271409749671,0.310192023633678,0.172573189522342,0.25,0.256916996047431,0.5,0.198473282442748,1,0.0241025641025641,0,0,0,0,1,0.48,0,0,0,0,0.417721518987342,0.319047619047619,0.464615384615385,0.5,0.35
