[main] INFO org.nd4j.linalg.factory.Nd4jBackend - Loaded [CpuBackend] backend
[main] INFO org.reflections.Reflections - Reflections took 197 ms to scan 138 urls, producing 52965 keys and 56649 values 
[main] INFO org.nd4j.nativeblas.NativeOpsHolder - Number of threads used for NativeOps: 8
[main] INFO org.reflections.Reflections - Reflections took 132 ms to scan 18 urls, producing 31 keys and 227 values 
[main] INFO org.nd4j.nativeblas.Nd4jBlas - Number of threads used for BLAS: 8
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Backend used: [CPU]; OS: [Mac OS X]
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Cores: [4]; Memory: [3.6GB];
[main] INFO org.nd4j.linalg.api.ops.executioner.DefaultOpExecutioner - Blas vendor: [OPENBLAS]
[main] INFO org.reflections.Reflections - Reflections took 922 ms to scan 123 urls, producing 2305 keys and 9507 values 
[main] INFO org.deeplearning4j.nn.graph.ComputationGraph - Starting ComputationGraph with WorkspaceModes set to [training: SINGLE; inference: SINGLE]
[main] INFO org.reflections.Reflections - Reflections took 146 ms to scan 18 urls, producing 409 keys and 1628 values 
-------------------- training ADME ----------------------- 
Epoches:5
epoch:0, batch number:1450/2164, 50 loadding time:2303.0 ms, masking time:39.0 ms, training time:9338.00 ms, time elaspe:274.60 s, error: 0.1428077104896497
epoch:0, batch number:1500/2164, 50 loadding time:2360.0 ms, masking time:38.0 ms, training time:9454.00 ms, time elaspe:284.06 s, error: 0.1493921831458997
epoch:0, batch number:1550/2164, 50 loadding time:2318.0 ms, masking time:41.0 ms, training time:9294.00 ms, time elaspe:293.35 s, error: 0.16519512589570062
epoch:0, batch number:1600/2164, 50 loadding time:2394.0 ms, masking time:41.0 ms, training time:9415.00 ms, time elaspe:302.77 s, error: 0.14227977582603502
epoch:0, batch number:1650/2164, 50 loadding time:2288.0 ms, masking time:41.0 ms, training time:9320.00 ms, time elaspe:312.09 s, error: 0.13706598950039808
epoch:0, batch number:1700/2164, 50 loadding time:2285.0 ms, masking time:29.0 ms, training time:9281.00 ms, time elaspe:321.37 s, error: 0.14390466386345543
epoch:0, batch number:1750/2164, 50 loadding time:2307.0 ms, masking time:38.0 ms, training time:9351.00 ms, time elaspe:330.72 s, error: 0.14725172297969746
epoch:0, batch number:1800/2164, 50 loadding time:2314.0 ms, masking time:43.0 ms, training time:8602.00 ms, time elaspe:339.32 s, error: 0.0017488224491192278
epoch:0, batch number:1850/2164, 50 loadding time:2267.0 ms, masking time:40.0 ms, training time:8370.00 ms, time elaspe:347.69 s, error: 0.001100160635201035
epoch:0, batch number:1900/2164, 50 loadding time:2356.0 ms, masking time:35.0 ms, training time:8463.00 ms, time elaspe:356.15 s, error: 9.58316098352906E-4
epoch:0, batch number:1950/2164, 50 loadding time:2250.0 ms, masking time:42.0 ms, training time:8361.00 ms, time elaspe:364.51 s, error: 0.001182927174173343
