Molecular Weight?g/mol?,Topological Polar Surface Area,Rotatable Bond Count,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Heavy Atom Count,Complexity,Covalently-Bonded Unit Count,Melting Point,,y,
0.237267422,0.170503597,0.054054054,0.166666667,0.192307692,0.244897959,0.254035088,0,0.207772795,0,0.54011976,0
0.490495847,0.293165468,0.27027027,0,0.538461538,0.479591837,0.348421053,0.333333333,0.141338648,0,0.479041916,0
0.287594591,0.167446043,0.108108108,0.111111111,0.230769231,0.295918367,0.30245614,0,0.200298954,0,0.556886228,0
0.231750828,0.127877698,0.081081081,0,0.230769231,0.224489796,0.201754386,0,0.195316393,0,0.573652695,0
0.279947613,0.253597122,0.108108108,0.111111111,0.307692308,0.244897959,0.16245614,0.166666667,0.143829929,0,0.592814371,0
0.35800495,0.28057554,0.297297297,0.222222222,0.346153846,0.367346939,0.216842105,0.166666667,0.081963129,0,0.685628743,0
0.159641619,0.205035971,0.189189189,0.166666667,0.153846154,0.153061224,0.103859649,0,0.130543099,0,0.467065868,0
0.13334822,0.063309353,0.081081081,0.111111111,0.076923077,0.12244898,0.04877193,0.166666667,0.182029563,0,0.571856287,0
0.140160134,0.206834532,0.108108108,0.166666667,0.153846154,0.142857143,0.108070175,0,0.224381332,0,0.349700599,0
0.313754437,0.145143885,0.135135135,0.055555556,0.230769231,0.306122449,0.325964912,0,0.200298954,0,0.652694611,0
0.021573813,0.067086331,0,0.055555556,0.076923077,0.020408163,0.010877193,0,0.026407573,0,0.432934132,0
0.086995326,0.088669065,0.027027027,0.111111111,0.076923077,0.091836735,0.04877193,0,0.153795051,0,0.470658683,0
0.126572926,0.067086331,0.108108108,0.055555556,0.076923077,0.132653061,0.07122807,0,0.075942534,0,0.680838323,0
0.187988572,0.022482014,0.162162162,0.055555556,0.076923077,0.183673469,0.074035088,0.166666667,0.146736423,0,0.638922156,0
0.191593063,0.080215827,0.081081081,0.166666667,0.076923077,0.183673469,0.121052632,0.166666667,0.163760173,0,0.646706587,0
0.283867317,0.095323741,0.216216216,0.111111111,0.192307692,0.265306122,0.155438596,0.166666667,0.106045507,0,0.610778443,0
0.128704027,0.159892086,0.027027027,0.166666667,0.115384615,0.132653061,0.115438596,0,0.218568344,0,0.517365269,0
0.0460305,0.036330935,0,0.055555556,0.038461538,0.051020408,0.016175439,0,0.046586946,0,0.530538922,0
0.257382206,0.179856115,0.243243243,0.111111111,0.269230769,0.265306122,0.129473684,0.166666667,0.033383159,0,0.592814371,0
0.226473336,0.173201439,0.135135135,0.055555556,0.230769231,0.224489796,0.158947368,0,0.141338648,0,0.576646707,0
0.208854411,0.057194245,0.081081081,0.055555556,0.115384615,0.193877551,0.104561404,0.166666667,0.062448098,0,0.731137725,0
0.195627652,0.067086331,0,0.055555556,0.076923077,0.204081633,0.192982456,0,0.147982063,0,0.644311377,0
0.151003765,0.101978417,0.054054054,0.055555556,0.115384615,0.163265306,0.103157895,0,0.255937552,0,0.604790419,0
0.260337602,0.139928058,0.108108108,0.166666667,0.153846154,0.265306122,0.212280702,0,0.181199136,0,0.622754491,0
0.30983186,0.260791367,0.297297297,0.222222222,0.346153846,0.316326531,0.17122807,0.166666667,0.033383159,0,0.668862275,0
0.187216694,0.168705036,0.162162162,0.222222222,0.192307692,0.173469388,0.092280702,0.166666667,0.179953496,0,0.413173653,0
0.219883292,0.228417266,0.081081081,0,0.230769231,0.224489796,0.188070175,0.166666667,0.24472679,0,0.54491018,0
0.154169542,0.079316547,0.081081081,0.055555556,0.115384615,0.142857143,0.085964912,0.166666667,0.182444777,0,0.508982036,0
0.248337949,0.072841727,0.162162162,0.055555556,0.153846154,0.244897959,0.158245614,0,0.138432154,0,0.700598802,0
0.113236309,0.04676259,0,0.111111111,0.038461538,0.102040816,0.050526316,0.166666667,0.16708188,0,0.589221557,0
0.22109891,0.042266187,0.135135135,0.111111111,0.076923077,0.214285714,0.110175439,0.166666667,0.227287826,0,0.711976048,0
0.204205192,0.201438849,0.243243243,0.111111111,0.269230769,0.193877551,0.121754386,0,0.070337153,0,0.459281437,0
0.326261015,0.264388489,0.081081081,0.111111111,0.307692308,0.306122449,0.308070175,0.333333333,0.207772795,0,0.54011976,0
0.184819923,0.005755396,0,0,0.038461538,0.204081633,0.148421053,0,0.106170071,0,0.723952096,0
0.158175409,0.121223022,0.162162162,0.111111111,0.115384615,0.163265306,0.096491228,0,0.131373526,0,0.486706587,0
0.134469777,0.105395683,0.081081081,0.111111111,0.153846154,0.12244898,0.085614035,0,0.098571666,0,0.463473054,0
0.267451086,0.175719424,0.108108108,0.055555556,0.230769231,0.275510204,0.290175439,0,0.201959807,0,0.568862275,0
0.190783848,0.242805755,0.027027027,0.111111111,0.230769231,0.153061224,0.186666667,0,0.297251287,0,0.428742515,0
0.22685748,0.053057554,0.216216216,0.055555556,0.115384615,0.214285714,0.114385965,0.166666667,0.15005813,0,0.77245509,0
0.192231388,0.242805755,0.027027027,0.166666667,0.269230769,0.153061224,0.173333333,0,0.234346454,0,0.438922156,0
0.076926446,0.122302158,0.027027027,0.111111111,0.115384615,0.081632653,0.042105263,0,0.154957648,0,0.401197605,0
0.151673683,0.163669065,0.189189189,0.111111111,0.192307692,0.153061224,0.082807018,0,0.089852184,0,0.479640719,0
0.100684494,0.131654676,0.054054054,0.111111111,0.076923077,0.091836735,0.078245614,0,0.194485966,0,0.467065868,0
0.135168417,0.104676259,0.054054054,0.111111111,0.076923077,0.142857143,0.097894737,0,0.246387643,0,0.49760479,0
0.265265415,0.149460432,0.135135135,0.055555556,0.230769231,0.275510204,0.259649123,0,0.142169075,0,0.520958084,0
0.175326899,0.052338129,0.054054054,0.111111111,0.076923077,0.153061224,0.094385965,0.166666667,0.089436971,0,0.616766467,0
0.348949923,0.205035971,0.27027027,0.111111111,0.307692308,0.346938776,0.300350877,0.166666667,0.126390965,0,0.671856287,0
0.114317656,0.073920863,0.081081081,0,0.153846154,0.091836735,0.068070175,0,0.05538947,0,0.474850299,0
0.298957354,0.363309353,0.216216216,0.111111111,0.384615385,0.285714286,0.282105263,0.166666667,0.196562033,0,0.433532934,0
0.155943784,0.21942446,0.108108108,0.111111111,0.269230769,0.153061224,0.083157895,0.166666667,0.224381332,0,0.349700599,0
0.194797614,0.221223022,0.054054054,0.166666667,0.230769231,0.204081633,0.167719298,0.166666667,0.26175054,0,0.467065868,0
0.268205014,0.135251799,0.108108108,0.055555556,0.192307692,0.265306122,0.151929825,0.166666667,0.128051819,0,0.700598802,0
0.277123616,0.069784173,0.162162162,0.055555556,0.153846154,0.275510204,0.178947368,0.166666667,0.184288324,0,0.658682635,0
0.266098325,0.078057554,0.189189189,0,0.115384615,0.275510204,0.238245614,0,0.141338648,0,0.641916168,0
0.320655386,0.181654676,0.189189189,0.111111111,0.269230769,0.326530612,0.335789474,0,0.205281515,0,0.559281437,0
0.225076057,0.098021583,0.27027027,0.055555556,0.153846154,0.234693878,0.135789474,0,0.095665172,0,0.706586826,0
0.303358136,0.167446043,0.054054054,0.111111111,0.307692308,0.306122449,0.336842105,0,0.234346454,0,0.591616766,0
0.021605406,0.036330935,0,0.055555556,0.038461538,0.020408163,0.003789474,0,0.08694569,0,0.446107784,0
0.248768765,0.134172662,0.054054054,0.111111111,0.192307692,0.255102041,0.265614035,0,0.192825112,0,0.583832335,0
0.146719303,0.058093525,0.135135135,0.055555556,0.076923077,0.153061224,0.08,0,0.069506726,0,0.589221557,0
0.505440843,0.348920863,0.189189189,0.277777778,0.538461538,0.5,0.414035088,0,0.171234014,0,0.626347305,0
0.277522839,0.167446043,0.054054054,0.111111111,0.230769231,0.285714286,0.306315789,0,0.227287826,0,0.526946108,0
0.297756097,0.167446043,0.162162162,0.055555556,0.192307692,0.265306122,0.141754386,0.166666667,0.147151636,0,0.77245509,0
0.171142243,0.156115108,0.054054054,0.166666667,0.153846154,0.173469388,0.11754386,0.166666667,0.131373526,0,0.580838323,0
0.148791526,0.175539568,0.054054054,0.111111111,0.153846154,0.132653061,0.104912281,0.166666667,0.1645906,0,0.385628743,0
0.127282336,0.072841727,0.027027027,0.055555556,0.076923077,0.132653061,0.114035088,0,0.131373526,0,0.580838323,0
0.303429939,0.141906475,0.27027027,0.111111111,0.192307692,0.316326531,0.217192982,0,0.12099319,0,0.796407186,0
0.131869087,0.113848921,0.108108108,0.111111111,0.115384615,0.12244898,0.067017544,0,0.184520844,0,0.520958084,0
0.240441098,0.171942446,0.216216216,0.277777778,0.153846154,0.234693878,0.135087719,0.166666667,0.168742734,0,0.628143713,0
0.176784492,0.13471223,0.054054054,0.055555556,0.230769231,0.173469388,0.123508772,0,0.105630294,0,0.643712575,0
0.188509141,0.080395683,0,0.111111111,0.038461538,0.153061224,0.126315789,0.166666667,0.245142003,0,0.586826347,0
0.190560541,0.132374101,0.162162162,0.111111111,0.153846154,0.183673469,0.142105263,0,0.153795051,0,0.498802395,0
0.143065268,0.20323741,0.054054054,0.111111111,0.153846154,0.132653061,0.116140351,0,0.146321209,0,0.359281437,0
0.318440275,0.307553957,0.243243243,0.166666667,0.384615385,0.316326531,0.206315789,0.166666667,0.114349776,0,0.586826347,0
0.032354975,0.088669065,0,0.111111111,0.076923077,0.030612245,0.015052632,0,0.087776117,0,0.347904192,0
0.256651973,0.239208633,0.135135135,0.166666667,0.307692308,0.244897959,0.152280702,0.166666667,0.1027238,0,0.550898204,0
0.221694872,0.212230216,0.054054054,0.166666667,0.192307692,0.204081633,0.197894737,0,0.211094503,0,0.494011976,0
0.138026879,0.273381295,0.054054054,0.111111111,0.269230769,0.112244898,0.104210526,0,0.22894868,0,0.42754491,0
0.375282813,0.327338129,0.162162162,0.222222222,0.384615385,0.357142857,0.295438596,0.166666667,0.201129381,0,0.610778443,0
0.355465292,0.212230216,0.216216216,0.111111111,0.269230769,0.336734694,0.299649123,0.166666667,0.172064441,0,0.526946108,0
0.205977998,0.011690647,0.108108108,0.055555556,0.076923077,0.204081633,0.102105263,0.166666667,0.157531971,0,0.730538922,0
0.305523703,0.257194245,0.162162162,0.277777778,0.269230769,0.316326531,0.234385965,0.166666667,0.155455904,0,0.51497006,0
0.140895393,0.208633094,0.108108108,0.277777778,0.230769231,0.142857143,0.091578947,0,0.185351271,0,0.329341317,0
0.196113755,0.114388489,0.162162162,0.055555556,0.153846154,0.173469388,0.129824561,0,0.111858495,0,0.640718563,0
0.222916234,0.078057554,0.081081081,0,0.115384615,0.234693878,0.243859649,0,0.18161435,0,0.620958084,0
0.41550879,0.212230216,0.27027027,0.055555556,0.384615385,0.428571429,0.350877193,0,0.232270387,0,0.634730539,0
0.241131839,0.181654676,0.054054054,0.111111111,0.192307692,0.224489796,0.208421053,0,0.225211759,0,0.592814371,0
0.216446819,0.251798561,0.243243243,0.111111111,0.307692308,0.193877551,0.12245614,0,0.121408404,0,0.508982036,0
0.130836565,0.170143885,0.054054054,0.055555556,0.192307692,0.12244898,0.104561404,0,0.147151636,0,0.473053892,0
0.060429078,0.085251799,0,0.055555556,0.038461538,0.051020408,0.041754386,0,0.133864807,0,0.422754491,0
0.137322495,0.085611511,0.081081081,0.055555556,0.115384615,0.142857143,0.086666667,0,0.113934562,0,0.580838323,0
0.158159613,0.190647482,0.081081081,0.111111111,0.230769231,0.153061224,0.114736842,0,0.224796545,0,0.437724551,0
0.139108944,0.005755396,0.108108108,0.055555556,0.038461538,0.132653061,0.068421053,0.166666667,0.130127886,0,0.604790419,0
0.133686411,0.087589928,0.027027027,0,0.153846154,0.142857143,0.114035088,0,0.13552566,0,0.54491018,0
0.071147772,0.121402878,0,0.111111111,0.115384615,0.071428571,0.072982456,0,0.258428832,0,0.377245509,0
0.165334848,0.14676259,0.135135135,0.055555556,0.115384615,0.163265306,0.134035088,0.166666667,0.095665172,0,0.561077844,0
0.184323767,0.110971223,0.027027027,0.111111111,0.115384615,0.183673469,0.142807018,0,0.183275203,0,0.577245509,0
0.241131839,0.181654676,0.081081081,0.111111111,0.192307692,0.224489796,0.203508772,0,0.146321209,0,0.574850299,0
0.297955708,0.194244604,0.297297297,0.166666667,0.269230769,0.275510204,0.189122807,0.166666667,0.201129381,0,0.580838323,0
0.19849114,0.083633094,0,0.055555556,0.115384615,0.204081633,0.176491228,0,0.209018435,0,0.694610778,0
0.109259162,0.217625899,0.135135135,0.333333333,0.230769231,0.102040816,0.036842105,0,0.104799867,0,0.311377246,0
0.109259162,0.217625899,0.135135135,0.333333333,0.230769231,0.102040816,0.036842105,0,0.152134197,0,0.25748503,0
0.391808184,0.223021583,0.243243243,0.111111111,0.230769231,0.397959184,0.354385965,0,0.128051819,0,0.766467066,0
0.114620663,0.119604317,0.054054054,0.222222222,0.115384615,0.102040816,0.041754386,0.166666667,0.118917123,0,0.384431138,0
0.282480809,0.253597122,0.108108108,0.055555556,0.269230769,0.275510204,0.241052632,0.166666667,0.168742734,0,0.585628743,0
0.162825347,0.073920863,0.135135135,0.166666667,0.076923077,0.153061224,0.076491228,0.166666667,0.043763494,0,0.569461078,0
0.315905643,0.147122302,0.162162162,0.055555556,0.192307692,0.316326531,0.178596491,0.166666667,0.098364059,0,0.419760479,0
0.142356576,0.072122302,0.108108108,0,0.076923077,0.142857143,0.072982456,0.166666667,0.075942534,0,0.680838323,0
0.156759462,0.103057554,0.162162162,0.166666667,0.115384615,0.163265306,0.087017544,0,0.154625477,0,0.547904192,0
0.183349405,0.149460432,0.189189189,0.055555556,0.192307692,0.173469388,0.13122807,0,0.174555722,0,0.635329341,0
0.237105148,0.226618705,0.054054054,0.111111111,0.269230769,0.183673469,0.200350877,0,0.199468527,0,0.528143713,0
0.177157866,0.150359712,0.108108108,0.111111111,0.115384615,0.153061224,0.121052632,0,0.120162764,0,0.579041916,0
0.172571115,0.150359712,0.135135135,0.111111111,0.115384615,0.163265306,0.124210526,0,0.119332337,0,0.583233533,0
0.234367315,0.132374101,0.108108108,0.055555556,0.192307692,0.234693878,0.216140351,0,0.1645906,0,0.647904192,0
0.270713797,0.102697842,0.108108108,0.055555556,0.153846154,0.244897959,0.151578947,0.166666667,0.073243647,0,0.796407186,0
0.143666974,0.065467626,0.054054054,0.111111111,0.038461538,0.12244898,0.077894737,0,0.265902674,0,0.538323353,0
0.205236995,0.022482014,0.081081081,0.055555556,0.076923077,0.204081633,0.127368421,0.166666667,0.033383159,0,0.7,0
0.133379814,0.04676259,0,0.111111111,0.038461538,0.12244898,0.084210526,0.166666667,0.226872613,0,0.639520958,0
0.246199667,0.157733813,0.27027027,0.222222222,0.192307692,0.234693878,0.140701754,0.166666667,0.126390965,0,0.545508982,0
0.206879839,0.093884892,0.081081081,0.055555556,0.115384615,0.183673469,0.116491228,0.166666667,0.219398771,0,0.74251497,0
0.203821048,0.005755396,0.081081081,0.055555556,0.038461538,0.204081633,0.116140351,0.166666667,0.16895034,0,0.737724551,0
0.230708254,0.011690647,0.108108108,0.055555556,0.076923077,0.214285714,0.121403509,0.166666667,0.171856834,0,0.753892216,0
0.208468113,0.167446043,0.162162162,0.111111111,0.230769231,0.214285714,0.170526316,0,0.129712672,0,0.610778443,0
0.174727348,0.142805755,0.135135135,0.055555556,0.115384615,0.173469388,0.105964912,0,0.149642916,0,0.479041916,0
0.170343798,0.167625899,0.081081081,0.111111111,0.230769231,0.173469388,0.169824561,0,0.107291148,0,0.446107784,0
0.352270075,0.329136691,0.27027027,0.166666667,0.346153846,0.336734694,0.249473684,0.166666667,0.219398771,0,0.676646707,0
0.298622754,0.185251799,0.108108108,0.111111111,0.269230769,0.295918367,0.190175439,0.166666667,0.10396944,0,0.658682635,0
0.19273257,0.067086331,0.027027027,0.055555556,0.076923077,0.204081633,0.208421053,0,0.18161435,0,0.620958084,0
0.220055618,0.042446043,0.162162162,0,0.076923077,0.234693878,0.137192982,0,0.081963129,0,0.685628743,0
0.181521311,0.058093525,0.054054054,0.111111111,0.076923077,0.173469388,0.098947368,0.166666667,0.137601727,0,0.55988024,0
0.216016003,0.116546763,0.27027027,0.111111111,0.192307692,0.204081633,0.103508772,0.166666667,0.16429995,0,0.592814371,0
0.249771847,0.125899281,0.054054054,0.166666667,0.192307692,0.244897959,0.217894737,0.166666667,0.152964624,0,0.558083832,0
0.171081929,0.201438849,0.054054054,0.222222222,0.230769231,0.173469388,0.124912281,0,0.195316393,0,0.377245509,0
0.251141123,0.128417266,0.108108108,0,0.153846154,0.244897959,0.179649123,0.166666667,0.138016941,0,0.698802395,0
0.211736568,0.058093525,0.135135135,0.111111111,0.076923077,0.204081633,0.112631579,0.166666667,0.101893373,0,0.647305389,0
0.250899148,0.094604317,0.162162162,0.055555556,0.153846154,0.265306122,0.215789474,0,0.1336572,0,0.652694611,0
0.239700095,0.125899281,0.054054054,0.166666667,0.192307692,0.234693878,0.208421053,0.166666667,0.180783923,0,0.568263473,0
0.06543372,0.155935252,0.081081081,0.222222222,0.153846154,0.06122449,0.018947368,0,0.096080385,0,0.435928144,0
0.173606509,0.105035971,0.162162162,0.166666667,0.115384615,0.163265306,0.07754386,0.166666667,0.15130377,0,0.495808383,0
0.248080178,0.145683453,0.081081081,0.166666667,0.192307692,0.255102041,0.165964912,0.166666667,0.134113935,0,0.720958084,0
0.303709251,0.145683453,0.243243243,0.055555556,0.230769231,0.295918367,0.215438596,0.166666667,0.129546587,0,0.57245509,0
0.245120474,0.253597122,0.108108108,0.111111111,0.230769231,0.234693878,0.199298246,0.166666667,0.185351271,0,0.523952096,0
0.106461014,0.036330935,0.054054054,0.055555556,0.038461538,0.112244898,0.047368421,0,0.027570171,0,0.67005988,0
0.058916915,0.108633094,0.027027027,0.055555556,0.115384615,0.051020408,0.022175439,0.166666667,0.026573659,0,0.4,0
0.164563688,0.289568345,0.108108108,0.277777778,0.269230769,0.142857143,0.066666667,0.166666667,0.090682611,0,0.347305389,0
0.176500872,0.005755396,0.135135135,0.055555556,0.038461538,0.173469388,0.075087719,0.166666667,0.120162764,0,0.688622754,0
0.255840604,0.34352518,0.135135135,0.222222222,0.384615385,0.255102041,0.18245614,0.166666667,0.210264076,0,0.438922156,0
0.150257735,0.166906475,0.135135135,0.166666667,0.192307692,0.153061224,0.095087719,0,0.26175054,0,0.341317365,0
0.085610972,0.04676259,0.054054054,0.055555556,0.038461538,0.091836735,0.039298246,0,0.18285999,0,0.556886228,0
0.220762156,0.083273381,0.027027027,0.055555556,0.115384615,0.234693878,0.23754386,0,0.19988374,0,0.473652695,0
0.152044184,0.036510791,0.135135135,0.055555556,0.076923077,0.142857143,0.067719298,0.166666667,0.152134197,0,0.610778443,0
0.010086113,0.036330935,0,0.055555556,0.038461538,0.010204082,0.003614035,0,0.08694569,0,0.446107784,0
0.219866777,0.086690647,0.027027027,0.111111111,0.115384615,0.204081633,0.203508772,0.166666667,0.208810829,0,0.589221557,0
0.285716235,0.100359712,0.162162162,0.055555556,0.192307692,0.285714286,0.221403509,0.166666667,0.206111942,0,0.706586826,0
0.169511606,0.285971223,0.027027027,0.277777778,0.192307692,0.142857143,0.097894737,0.166666667,0.212755356,0,0.425149701,0
0.276012112,0.166726619,0.108108108,0.055555556,0.307692308,0.285714286,0.220701754,0,0.201959807,0,0.532934132,0
0.148098631,0.25,0.027027027,0.055555556,0.230769231,0.12244898,0.147017544,0,0.189918618,0,0.450898204,0
0.234435527,0.083633094,0.135135135,0.055555556,0.115384615,0.244897959,0.181754386,0,0.138432154,0,0.683233533,0
0.246955749,0.06294964,0.108108108,0,0.153846154,0.234693878,0.150526316,0,0.201959807,0,0.735329341,0
0.144079121,0.120323741,0,0.055555556,0.115384615,0.12244898,0.126315789,0,0.286663345,0,0.51497006,0
0.100206289,0.068884892,0,0.055555556,0.076923077,0.091836735,0.064912281,0,0.171441621,0,0.538922156,0
0.135166263,0.188848921,0.216216216,0.111111111,0.153846154,0.132653061,0.074385965,0,0.099817306,0,0.48502994,0
0.203760734,0.066366906,0.027027027,0.055555556,0.115384615,0.204081633,0.14877193,0,0.158362398,0,0.646706587,0
0.15170743,0.088669065,0.081081081,0.111111111,0.115384615,0.163265306,0.10245614,0,0.204035874,0,0.749700599,0
0.268515201,0.099280576,0.162162162,0.055555556,0.192307692,0.255102041,0.16245614,0,0.093173891,0,0.694610778,0
0.233584666,0.057194245,0.108108108,0.055555556,0.115384615,0.204081633,0.118947368,0.166666667,0.160023252,0,0.767065868,0
0.10781952,0.124640288,0,0.055555556,0.115384615,0.112244898,0.093684211,0,0.239329015,0,0.441916168,0
0.276417078,0.058992806,0.162162162,0.055555556,0.115384615,0.275510204,0.170877193,0.166666667,0.193655539,0,0.658682635,0
0.109269933,0.171582734,0.081081081,0.111111111,0.153846154,0.112244898,0.105964912,0,0.18285999,0,0.428742515,0
0.38341015,0.334532374,0.108108108,0.333333333,0.423076923,0.37755102,0.336842105,0.166666667,0.185766484,0,0.552694611,0
0.299113884,0.181654676,0.189189189,0.111111111,0.230769231,0.306122449,0.291929825,0,0.195316393,0,0.539520958,0
0.260337602,0.139928058,0.108108108,0.166666667,0.153846154,0.265306122,0.212280702,0,0.153379837,0,0.691616766,0
0.124755602,0.021582734,0.027027027,0.111111111,0.038461538,0.112244898,0.069122807,0.166666667,0.219398771,0,0.604790419,0
0.360910802,0.17823741,0.162162162,0.055555556,0.307692308,0.367346939,0.396491228,0,0.236837735,0,0.51257485,0
0.037409161,0.051618705,0,0.055555556,0.038461538,0.040816327,0.015719298,0,0.033383159,0,0.497005988,0
0.283602366,0.230215827,0.189189189,0.222222222,0.269230769,0.255102041,0.176140351,0,0.130543099,0,0.57245509,0
0.234339312,0.206834532,0.108108108,0.055555556,0.192307692,0.224489796,0.188070175,0.166666667,0.191579472,0,0.552694611,0
0.220032641,0.103417266,0,0.111111111,0.153846154,0.224489796,0.221052632,0,0.2326856,0,0.585628743,0
0.516253598,0.323741007,0.189189189,0.277777778,0.538461538,0.510204082,0.403508772,0,0.107291148,0,0.683832335,0
0.241129685,0.071402878,0.108108108,0.111111111,0.192307692,0.234693878,0.141052632,0.166666667,0.135940874,0,0.658682635,0
0.278910065,0.215827338,0.243243243,0.055555556,0.307692308,0.285714286,0.258245614,0,0.116425843,0,0.625748503,0
0.010057392,0.098021583,0,0,0.076923077,0.010204082,0.010280702,0,0.088033549,0,0.464670659,0
0.110923547,0.016546763,0.054054054,0,0.230769231,0.081632653,0.035789474,0,0.052690583,0,0.566467066,0
0.148116582,0.170503597,0.054054054,0.111111111,0.115384615,0.142857143,0.096491228,0,0.132785252,0,0.497005988,0
0.135904393,0.151438849,0.108108108,0.222222222,0.192307692,0.132653061,0.066666667,0,0.154210264,0,0.407185629,0
0.329297548,0.192446043,0.243243243,0.055555556,0.269230769,0.336734694,0.329122807,0,0.195316393,0,0.539520958,0
0.281403052,0.155935252,0.162162162,0.055555556,0.192307692,0.275510204,0.156491228,0.166666667,0.079471849,0,0.760479042,0
0.155154674,0.146582734,0.054054054,0.111111111,0.038461538,0.132653061,0.089824561,0,0.190749045,0,0.54491018,0
0.124418848,0.036510791,0.081081081,0,0.038461538,0.132653061,0.08245614,0,0.033383159,0,0.616766467,0
0.407898431,0.260791367,0.378378378,0.222222222,0.346153846,0.408163265,0.249122807,0.166666667,0.103139013,0,0.850299401,0
0.0575182,0.072841727,0,0.111111111,0.076923077,0.06122449,0.019263158,0,0.154210264,0,0.478443114,0
0.235144937,0.089568345,0.216216216,0.055555556,0.153846154,0.244897959,0.171929825,0,0.120162764,0,0.700598802,0
0.169627208,0.072122302,0.081081081,0,0.115384615,0.173469388,0.10245614,0.166666667,0.104384654,0,0.692215569,0
0.270593169,0.179856115,0.216216216,0.111111111,0.269230769,0.265306122,0.135438596,0.166666667,0.033383159,0,0.598802395,0
0.213092201,0.190647482,0.135135135,0.166666667,0.269230769,0.204081633,0.107719298,0.166666667,0.179538283,0,0.49760479,0
0.051760349,0.115827338,0,0.111111111,0.115384615,0.051020408,0.032596491,0,0.141753861,0,0.389221557,0
0.291024602,0.163129496,0.189189189,0.111111111,0.230769231,0.255102041,0.129122807,0.166666667,0.107291148,0,0.646706587,0
0.245124782,0.18705036,0.162162162,0.055555556,0.307692308,0.255102041,0.240350877,0,0.152964624,0,0.699401198,0
0.195906246,0.011690647,0.081081081,0.055555556,0.076923077,0.193877551,0.08877193,0.166666667,0.101062946,0,0.622754491,0
0.313740794,0.17823741,0.189189189,0.055555556,0.269230769,0.306122449,0.309473684,0,0.196977246,0,0.646706587,0
0.289042132,0.181654676,0.162162162,0.111111111,0.230769231,0.295918367,0.286666667,0,0.195316393,0,0.539520958,0
0.205652732,0.194244604,0.189189189,0.111111111,0.307692308,0.193877551,0.10877193,0,0.18036871,0,0.552694611,0
0.173330069,0.022482014,0.027027027,0,0.076923077,0.183673469,0.129824561,0,0.114764989,0,0.658682635,0
0.555770166,0.320143885,0.189189189,0.166666667,0.461538462,0.56122449,0.519298246,0,0.11725627,0,0.640718563,0
0.150289329,0.130755396,0.135135135,0.222222222,0.153846154,0.153061224,0.079649123,0,0.13552566,0,0.526946108,0
0.283560002,0.124640288,0.27027027,0.111111111,0.230769231,0.275510204,0.154385965,0.166666667,0.169324033,0,0.580239521,0
0.273795565,0.138129496,0.135135135,0.166666667,0.153846154,0.255102041,0.125614035,0.166666667,0.24846371,0,0.713173653,0
0.272438496,0.109352518,0.162162162,0.111111111,0.192307692,0.285714286,0.198947368,0,0.147982063,0,0.71257485,0
0.153810529,0.228417266,0.054054054,0.111111111,0.269230769,0.12244898,0.105964912,0.166666667,0.22894868,0,0.42754491,0
0.056102253,0.036330935,0.027027027,0.055555556,0.038461538,0.06122449,0.019438596,0,0,0,0.508982036,0
0.161719586,0.242805755,0.135135135,0.222222222,0.192307692,0.163265306,0.121403509,0,0.220229198,0,0.343712575,0
0.155982558,0.20323741,0.054054054,0.111111111,0.192307692,0.142857143,0.13122807,0,0.127221392,0,0.359281437,0
0.066854694,0.123920863,0.027027027,0.055555556,0.115384615,0.071428571,0.040350877,0,0.172064441,0,0.407185629,0
0.132145527,0.111151079,0.108108108,0.055555556,0.115384615,0.102040816,0.054736842,0,0.03836572,0,0.534730539,0
0.204898087,0.106115108,0.027027027,0.055555556,0.192307692,0.214285714,0.194035088,0,0.194485966,0,0.461077844,0
0.211897406,0.11942446,0.162162162,0,0.153846154,0.183673469,0.131578947,0.166666667,0.111858495,0,0.640718563,0
0.118626531,0.150359712,0.081081081,0.166666667,0.153846154,0.12244898,0.074035088,0,0.272130875,0,0.341317365,0
0.199089974,0.255395683,0.108108108,0.055555556,0.269230769,0.193877551,0.150175439,0,0.18036871,0,0.51497006,0
0.304039543,0.428057554,0.216216216,0.222222222,0.461538462,0.285714286,0.302105263,0,0.196562033,0,0.419161677,0
0.08631751,0.036330935,0.027027027,0.055555556,0.038461538,0.091836735,0.042105263,0,0.05538947,0,0.640718563,0
0.204530458,0.028956835,0.108108108,0.055555556,0.076923077,0.204081633,0.117894737,0.166666667,0.062448098,0,0.677844311,0
0.144502038,0.120863309,0.108108108,0.111111111,0.153846154,0.153061224,0.089122807,0,0.10023252,0,0.532335329,0
0.231541164,0.228417266,0.243243243,0.222222222,0.230769231,0.234693878,0.108421053,0.166666667,0.075942534,0,0.680838323,0
0.160303639,0.226618705,0.135135135,0.222222222,0.153846154,0.163265306,0.120701754,0,0.241820296,0,0.377245509,0
0.090660132,0.036330935,0.027027027,0.055555556,0.038461538,0.091836735,0.042105263,0,0.048330842,0,0.646706587,0
0.197595761,0.119784173,0.216216216,0.111111111,0.153846154,0.173469388,0.092982456,0,0.164175386,0,0.411976048,0
0.191096189,0.088669065,0.108108108,0.111111111,0.115384615,0.173469388,0.106666667,0,0.24846371,0,0.713173653,0
0.090502884,0.005755396,0.108108108,0,0.038461538,0.06122449,0.015333333,0,0.103139013,0,0.49760479,0
